,tripName,vesselName,timestampPosition,speedOverGround,courseOverGround,longitude,latitude,timestampVoyage,destination,timestampEta,typeOfShipId,length,width,draught,dimA,dim,dimC,dimD
12342,trip_60,vessel_28,2019-10-24 14:50:25,0.1,178.3,8.325218333333334,50.00010833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12343,trip_60,vessel_28,2019-10-24 15:00:03,0.1,183.0,8.325251666666666,50.00010166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12344,trip_60,vessel_28,2019-10-24 15:20:04,0.1,267.3,8.325211666666666,50.00011166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12345,trip_60,vessel_28,2019-10-24 15:30:13,0.0,196.1,8.325243333333333,50.00011166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12346,trip_60,vessel_28,2019-10-24 15:50:25,0.1,180.1,8.325213333333334,50.000095,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12347,trip_60,vessel_28,2019-10-24 16:00:13,0.1,190.7,8.325216666666666,50.0001,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12348,trip_60,vessel_28,2019-10-24 16:20:34,0.1,185.4,8.32523,50.00009333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12349,trip_60,vessel_28,2019-10-24 16:30:45,0.1,185.2,8.325218333333334,50.000135,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12350,trip_60,vessel_28,2019-10-24 16:51:04,0.1,189.1,8.325261666666666,50.000135,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12351,trip_60,vessel_28,2019-10-24 17:00:03,0.1,186.4,8.325256666666666,50.00011166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12352,trip_60,vessel_28,2019-10-24 17:20:03,0.1,177.6,8.32525,50.00012,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12353,trip_60,vessel_28,2019-10-24 17:30:13,0.1,175.7,8.32523,50.00011666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12354,trip_60,vessel_28,2019-10-24 17:50:14,0.1,173.6,8.325244999999999,50.00013666666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12355,trip_60,vessel_28,2019-10-24 18:00:04,0.1,177.3,8.325233333333333,50.00011666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12356,trip_60,vessel_28,2019-10-24 18:20:24,0.1,187.1,8.325239999999999,50.00012,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12357,trip_60,vessel_28,2019-10-24 18:30:34,0.1,180.2,8.325236666666667,50.00011166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12358,trip_60,vessel_28,2019-10-24 18:50:45,0.1,176.2,8.325231666666667,50.000105,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12359,trip_60,vessel_28,2019-10-24 19:00:04,0.1,171.6,8.325206666666666,50.00008166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12360,trip_60,vessel_28,2019-10-24 19:20:14,0.0,158.2,8.32522,50.00010166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12361,trip_60,vessel_28,2019-10-24 19:30:14,0.1,180.2,8.325233333333333,50.00012666666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12362,trip_60,vessel_28,2019-10-24 19:50:24,0.1,183.7,8.325223333333334,50.00011166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12363,trip_60,vessel_28,2019-10-24 20:00:03,0.1,177.9,8.325215,50.00011833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12364,trip_60,vessel_28,2019-10-24 20:20:14,0.1,179.0,8.325213333333334,50.000105,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12365,trip_60,vessel_28,2019-10-24 20:30:23,0.1,183.8,8.325225,50.00011666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12366,trip_60,vessel_28,2019-10-24 20:50:33,0.1,188.6,8.325226666666667,50.00011,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12367,trip_60,vessel_28,2019-10-24 21:00:03,0.1,192.4,8.325208333333334,50.00011833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12368,trip_60,vessel_28,2019-10-24 21:20:14,0.0,225.8,8.325208333333334,50.00011,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12369,trip_60,vessel_28,2019-10-24 21:30:24,0.1,192.5,8.325225,50.00011166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12370,trip_60,vessel_28,2019-10-24 21:50:35,0.0,192.9,8.325226666666667,50.00011,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12371,trip_60,vessel_28,2019-10-24 22:00:03,0.0,179.5,8.325225,50.00012,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12372,trip_60,vessel_28,2019-10-24 22:20:13,0.1,183.6,8.325225,50.00011333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12373,trip_60,vessel_28,2019-10-24 22:30:13,0.1,175.9,8.325208333333334,50.00011166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12374,trip_60,vessel_28,2019-10-24 22:50:15,0.1,189.0,8.325203333333333,50.000105,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12375,trip_60,vessel_28,2019-10-24 23:00:04,0.1,185.1,8.325206666666666,50.00010666666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12376,trip_60,vessel_28,2019-10-24 23:20:23,0.1,182.4,8.325221666666666,50.00011833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12377,trip_60,vessel_28,2019-10-24 23:30:26,0.1,186.0,8.325203333333333,50.00012333333334,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12378,trip_60,vessel_28,2019-10-24 23:50:34,0.1,188.1,8.325215,50.00011,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12379,trip_60,vessel_28,2019-10-25 00:00:04,0.1,184.8,8.325201666666667,50.0001,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12380,trip_60,vessel_28,2019-10-25 00:20:13,0.0,190.3,8.32521,50.00010833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12381,trip_60,vessel_28,2019-10-25 00:30:14,0.1,184.3,8.325215,50.00013166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12382,trip_60,vessel_28,2019-10-25 00:50:25,0.1,181.7,8.32521,50.00009833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12383,trip_60,vessel_28,2019-10-25 01:00:04,0.1,183.6,8.32522,50.00011333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12384,trip_60,vessel_28,2019-10-25 01:20:07,0.1,177.7,8.325235000000001,50.00010166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12385,trip_60,vessel_28,2019-10-25 01:30:14,0.1,174.4,8.325241666666667,50.0001,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12386,trip_60,vessel_28,2019-10-25 01:50:33,0.1,185.1,8.325216666666666,50.000128333333336,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12387,trip_60,vessel_28,2019-10-25 02:00:03,0.1,185.8,8.325228333333332,50.00012666666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12388,trip_60,vessel_28,2019-10-25 02:20:04,0.1,176.4,8.325216666666666,50.00011333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12389,trip_60,vessel_28,2019-10-25 02:30:05,0.1,183.3,8.32522,50.00011333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12390,trip_60,vessel_28,2019-10-25 02:50:14,0.1,198.8,8.325233333333333,50.00011333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12391,trip_60,vessel_28,2019-10-25 03:00:04,0.0,213.5,8.325236666666667,50.00011666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12392,trip_60,vessel_28,2019-10-25 03:20:33,0.0,220.0,8.325236666666667,50.00011666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12393,trip_60,vessel_28,2019-10-25 03:30:34,0.0,206.5,8.325228333333332,50.00011666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12394,trip_60,vessel_28,2019-10-25 03:50:44,0.0,191.4,8.325221666666666,50.000115,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12395,trip_60,vessel_28,2019-10-25 04:00:04,3.2,285.7,8.32358,50.00055666666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12396,trip_60,vessel_28,2019-10-25 04:20:14,8.8,323.1,8.280071666666666,50.00388166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12397,trip_60,vessel_28,2019-10-25 04:30:20,9.1,316.3,8.253845,50.02225166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12398,trip_60,vessel_28,2019-10-25 04:50:24,9.0,258.5,8.185023333333334,50.036575,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12399,trip_60,vessel_28,2019-10-25 05:00:03,9.1,241.0,8.152181666666667,50.028455,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12400,trip_60,vessel_28,2019-10-25 05:20:13,9.1,246.9,8.078791666666667,50.01427166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12401,trip_60,vessel_28,2019-10-25 05:30:23,8.8,233.5,8.039633333333333,50.00645166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12402,trip_60,vessel_28,2019-10-25 05:50:25,8.8,246.7,7.973061666666666,49.98003333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12403,trip_60,vessel_28,2019-10-25 06:00:03,8.7,258.7,7.93825,49.97150833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12404,trip_60,vessel_28,2019-10-25 06:20:53,11.1,346.1,7.862925,49.98709666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12405,trip_60,vessel_28,2019-10-25 08:53:33,8.4,339.9,7.650313333333332,50.26421333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12406,trip_60,vessel_28,2019-10-25 09:15:04,10.8,340.2,7.590796666666668,50.31114,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12407,trip_60,vessel_28,2019-10-25 09:35:55,10.5,15.6,7.6106316666666665,50.36887333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12408,trip_60,vessel_28,2019-10-25 09:46:13,10.7,308.3,7.5972050000000015,50.39555166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12409,trip_60,vessel_28,2019-10-25 10:00:03,10.2,288.9,7.5480616666666664,50.42038166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12410,trip_60,vessel_28,2019-10-25 10:21:13,10.0,318.1,7.458733333333332,50.41787333333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12411,trip_60,vessel_28,2019-10-25 10:31:14,10.2,302.5,7.438011666666666,50.442635,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12412,trip_60,vessel_28,2019-10-25 10:52:33,11.2,317.7,7.355758333333332,50.46454,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12413,trip_60,vessel_28,2019-10-25 11:00:14,10.3,324.3,7.3359266666666665,50.48363166666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12414,trip_60,vessel_28,2019-10-25 11:20:34,10.8,342.5,7.289910000000001,50.534365,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12415,trip_60,vessel_28,2019-10-25 11:30:54,10.5,327.5,7.276860000000001,50.56417833333333,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12416,trip_60,vessel_28,2019-10-25 11:51:04,9.6,2.6,7.209305,50.595815,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12417,trip_60,vessel_28,2019-10-25 12:00:04,10.3,356.2,7.213478333333334,50.619165,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12418,trip_60,vessel_28,2019-10-25 12:20:13,10.2,331.0,7.188528333333332,50.67402666666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12419,trip_60,vessel_28,2019-10-25 12:30:15,10.4,344.7,7.169733333333332,50.70029833333334,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12420,trip_60,vessel_28,2019-10-25 12:50:23,9.9,352.8,7.110533333333334,50.7376,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12421,trip_60,vessel_28,2019-10-25 13:00:05,10.3,299.1,7.0905033333333325,50.76071333333334,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12422,trip_60,vessel_28,2019-10-25 13:20:14,10.3,1.6,7.028951666666668,50.79950666666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12423,trip_60,vessel_28,2019-10-25 13:30:18,9.8,286.5,7.014433333333334,50.82388666666667,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12424,trip_60,vessel_28,2019-10-25 13:50:25,10.5,51.0,7.008703333333332,50.854685,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12425,trip_60,vessel_28,2019-10-25 14:00:03,10.3,60.9,7.040488333333332,50.87322166666666,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12426,trip_60,vessel_28,2019-10-25 14:20:04,10.3,303.5,6.99337,50.89784833333334,2019-10-18 07:37:34,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12427,trip_60,vessel_28,2019-10-25 14:30:13,10.7,344.7,6.969745,50.92341833333333,2019-10-25 14:26:46,ROTTERDAM H,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12428,trip_60,vessel_28,2019-10-25 14:50:25,10.4,3.6,6.999686666666666,50.97141333333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12429,trip_60,vessel_28,2019-10-25 15:00:07,6.7,294.0,6.970816666666668,50.98685666666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12430,trip_60,vessel_28,2019-10-25 15:20:16,0.0,194.8,6.9699149999999985,50.98446166666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12431,trip_60,vessel_28,2019-10-25 15:30:27,0.0,195.3,6.969935,50.98445666666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12432,trip_60,vessel_28,2019-10-25 15:50:37,0.1,190.0,6.9699366666666664,50.984475,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12433,trip_60,vessel_28,2019-10-25 16:00:06,0.1,184.0,6.969925,50.98444166666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12434,trip_60,vessel_28,2019-10-25 16:20:15,0.1,202.0,6.969923333333332,50.98449,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12435,trip_60,vessel_28,2019-10-25 16:30:19,0.1,190.6,6.9698433333333325,50.984495,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12436,trip_60,vessel_28,2019-10-25 16:50:26,0.1,187.9,6.969903333333333,50.98447,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12437,trip_60,vessel_28,2019-10-25 17:00:07,0.1,190.3,6.9699149999999985,50.98446333333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12438,trip_60,vessel_28,2019-10-25 17:20:17,0.1,180.2,6.9699149999999985,50.98447,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12439,trip_60,vessel_28,2019-10-25 17:30:17,0.1,194.5,6.969923333333332,50.98446,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12440,trip_60,vessel_28,2019-10-25 17:50:37,0.1,192.3,6.96988,50.98445166666666,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12441,trip_60,vessel_28,2019-10-25 18:00:07,0.1,181.0,6.969905000000002,50.98446666666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12442,trip_60,vessel_28,2019-10-25 18:20:16,0.1,189.8,6.969823333333332,50.98446333333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12443,trip_60,vessel_28,2019-10-25 18:30:25,0.1,177.5,6.969903333333333,50.98445166666666,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12444,trip_60,vessel_28,2019-10-25 18:50:27,0.1,170.1,6.969893333333332,50.98444833333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12445,trip_60,vessel_28,2019-10-25 19:00:07,0.1,175.1,6.969866666666666,50.98444833333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12446,trip_60,vessel_28,2019-10-25 19:20:17,0.1,186.2,6.969906666666668,50.98446666666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12447,trip_60,vessel_28,2019-10-25 19:30:20,0.1,184.6,6.969923333333332,50.98446333333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12448,trip_60,vessel_28,2019-10-25 19:50:26,0.1,184.0,6.9699300000000015,50.98447333333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12449,trip_60,vessel_28,2019-10-25 20:00:15,0.1,179.7,6.9699300000000015,50.98448166666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12450,trip_60,vessel_28,2019-10-25 20:20:18,0.1,177.3,6.969921666666668,50.98447333333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12451,trip_60,vessel_28,2019-10-25 20:30:26,0.1,176.3,6.969878333333333,50.984435,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12452,trip_60,vessel_28,2019-10-25 20:50:37,0.1,192.9,6.969916666666666,50.98448333333333,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12453,trip_60,vessel_28,2019-10-25 21:00:07,0.0,189.0,6.969925,50.984455,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12454,trip_60,vessel_28,2019-10-25 21:20:25,0.0,250.5,6.969951666666668,50.98445,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12455,trip_60,vessel_28,2019-10-25 21:30:28,0.0,235.7,6.969963333333332,50.98444666666666,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12456,trip_60,vessel_28,2019-10-25 21:50:45,0.1,242.8,6.9699383333333325,50.98448,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12457,trip_60,vessel_28,2019-10-25 22:00:07,0.0,195.4,6.9698850000000006,50.98446166666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12458,trip_60,vessel_28,2019-10-25 22:20:26,0.1,179.6,6.9699383333333325,50.98445666666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12459,trip_60,vessel_28,2019-10-25 22:30:36,0.1,205.9,6.969891666666666,50.98444666666666,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
12460,trip_60,vessel_28,2019-10-25 22:50:55,0.1,180.4,6.969926666666668,50.98446166666667,2019-10-25 14:38:49,ROTTERDAM,2019-10-27 10:00:00,79.0,185.0,11.0,2.5,165.0,20.0,3.0,8.0
